640.5,637.3,641.3,636.3
627.7,640.5,645.4,625.3
622.0,627.5,630.7,622.0
607.4,622.0,626.5,602.2
609.9,608.75,610.1,604.4
613.5,609.8,616.2,606.5
611.7,613.6,614.5,606.2
611.9,611.6,616.25,609.2
626.9,611.75,627.7,610.1
626.7,626.2,628.3,624.5
625.4,626.5,628.2,622.9
631.9,625.0,634.3,620.7
628.0,631.8,636.9,627.0
635.5,627.0,636.5,626.9
632.9,635.75,640.1,632.7
646.6,633.25,648.0,633.1
648.5,646.7,649.1,639.0
646.1,648.6,654.5,645.7
646.6,646.2,648.4,641.1
643.1,646.3,648.2,641.2
647.4,643.8,647.5,641.3
653.2,647.2,655.2,642.6
657.7,653.0,662.0,652.2
648.25,657.15,659.85,643.15
648.55,648.35,652.25,646.45
653.75,648.35,658.75,648.25
651.65,653.55,656.85,651.55
660.75,651.65,660.95,648.05
666.65,660.55,668.15,657.15
662.05,667.95,668.55,660.0
664.35,660.8,668.6,660.8
669.15,664.35,672.2,663.75
669.35,668.75,670.85,662.55
669.05,670.05,670.05,662.9
671.55,669.35,673.55,667.85
658.75,670.85,672.15,655.75
679.25,657.45,682.45,657.25
677.75,678.1,681.25,676.05
682.85,677.55,688.55,673.05
687.35,681.65,689.35,681.65
680.0,687.1,689.7,675.3
669.95,679.35,679.35,660.35
664.55,669.55,677.55,661.55
642.95,664.85,665.85,640.15
635.8,643.8,645.2,633.5
647.3,636.3,648.0,632.8
645.95,646.25,650.85,642.85
651.3,649.5,656.2,647.6
650.27,651.58,658.38,649.48
651.2,649.25,654.25,646.1
643.5,650.5,652.2,643.4
644.1,643.3,646.2,637.0
646.9,644.0,650.25,643.5
652.9,646.9,655.6,646.2
653.7,653.2,656.75,652.1
658.3,654.5,661.1,652.9
664.2,658.5,664.3,657.2
663.8,664.1,667.1,662.3
657.1,663.9,664.7,655.5
663.8,657.75,665.6,657.3
664.1,664.1,666.1,661.8
665.6,664.9,670.0,663.8
661.3,666.7,666.7,655.3
663.6,661.8,668.4,660.9
663.9,665.7,666.3,656.7
664.0,664.8,668.0,662.3
674.5,665.1,676.3,663.6
674.45,674.45,675.65,671.65
674.5,674.0,674.7,673.25
670.75,674.0,678.05,669.5
677.3,671.5,681.8,671.1
677.3,677.8,681.1,674.5
676.0,677.5,680.3,671.6
685.6,676.5,686.3,675.9
690.55,686.25,691.25,683.45
687.85,690.25,691.05,686.05
689.55,686.65,690.95,685.95
682.65,689.65,691.75,678.95
691.35,683.85,693.85,682.85
689.05,693.25,693.85,686.85
683.35,689.55,691.95,681.15
685.65,683.65,686.95,682.05
674.95,685.55,687.15,671.4
680.95,674.65,682.15,670.95
678.25,681.45,682.15,676.05
673.35,678.45,680.5,671.75
672.85,673.95,675.25,667.55
682.35,672.75,682.95,671.95
688.75,682.55,691.4,680.9
688.45,688.55,691.55,686.95
685.35,689.25,689.45,682.35
680.65,685.25,687.35,676.25
666.45,680.65,681.65,664.75
671.05,666.35,673.25,664.85
669.95,671.55,675.0,666.25
672.15,669.75,674.25,665.25
662.15,672.55,673.95,660.15
657.75,662.65,665.25,654.15
661.65,657.95,663.15,656.25
663.35,662.75,664.55,657.35
659.05,662.95,665.25,658.05
661.35,659.85,665.45,657.75
654.75,661.85,663.25,652.05
656.15,654.45,657.55,653.75
655.65,655.5,658.85,653.85
656.75,656.2,662.6,654.25
653.65,656.4,659.55,652.35
660.95,653.2,662.7,653.2
671.45,662.2,672.7,660.85
671.25,671.55,674.65,668.75
670.15,671.75,674.7,669.45
670.85,670.35,672.75,665.35
659.45,670.65,673.15,658.55
648.55,659.25,661.85,645.15
653.75,649.35,655.55,648.95
647.25,653.55,655.15,646.15
650.85,647.95,653.1,643.65
651.95,651.35,654.75,646.6
655.75,652.35,656.2,650.25
656.35,655.65,659.8,655.05
661.35,655.95,662.15,653.95
655.25,661.45,662.1,655.15
651.95,654.75,657.2,648.25
654.35,651.85,656.95,650.95
651.4,654.2,654.9,649.0
640.3,652.0,652.0,640.2
643.75,643.05,645.35,639.65
648.75,642.75,650.4,641.75
649.65,648.85,652.95,646.85
657.35,651.5,659.55,648.85
653.5,656.9,658.3,652.2
654.2,653.1,655.15,653.1
649.8,654.1,656.85,646.1
655.9,649.5,656.2,645.4
660.2,656.4,663.2,653.8
663.5,660.4,665.2,659.0
661.1,663.7,666.3,660.1
667.4,660.4,669.45,660.4
667.3,666.8,668.85,663.7
665.0,666.4,668.9,664.0
664.8,665.2,667.45,662.4
672.9,664.6,674.3,664.6
677.9,673.1,677.9,671.4
683.7,677.6,686.4,675.4
681.4,684.1,685.1,680.55
682.2,681.9,687.5,681.3
675.3,682.2,682.2,670.9
661.7,675.6,677.0,660.75
661.4,663.1,667.4,657.3
665.2,661.1,665.9,660.2
663.5,665.2,669.2,663.5
667.3,663.4,667.5,659.4
665.0,667.5,667.65,662.8
673.3,665.7,674.6,665.2
671.8,672.9,676.8,669.1
672.4,672.1,673.15,666.6
674.6,672.2,677.0,669.9
661.6,674.8,674.8,659.9
672.8,666.4,676.9,658.5
669.4,672.4,673.1,668.5
669.2,669.2,671.7,666.15
667.6,669.5,671.1,662.4
652.8,667.4,668.2,641.5
657.2,650.3,663.8,645.8
658.2,656.6,660.6,653.6
657.5,658.6,660.1,654.5
661.1,657.6,662.2,654.9
659.9,660.8,665.45,658.65
668.4,660.35,669.5,657.65
667.6,668.9,668.9,665.8
662.6,667.1,668.5,662.2
667.5,662.2,669.05,661.8
665.1,667.7,668.1,663.5
673.0,665.0,674.7,664.7
672.35,673.25,673.75,671.25
682.1,672.9,683.8,671.6
681.7,682.4,683.5,678.5
695.5,681.6,698.0,681.05
700.8,696.3,707.4,692.2
702.9,700.4,707.0,699.3
712.7,702.6,714.5,702.3
711.9,712.2,714.4,705.7
708.6,711.3,712.5,703.8
707.1,708.0,717.4,704.2
717.8,706.7,720.05,706.4
723.8,717.4,724.5,712.0
721.7,724.1,726.4,720.75
733.4,721.6,738.7,721.2
731.2,734.0,739.4,727.3
730.4,729.6,736.45,726.7
731.4,730.5,733.85,722.7
728.1,731.5,737.1,726.8
734.5,728.0,736.3,727.2
744.1,734.2,745.9,733.6
747.2,744.2,748.05,741.3
731.5,747.4,747.5,724.75
727.6,732.1,736.4,726.5
737.7,728.6,738.6,721.1
742.7,737.8,744.3,728.1
733.3,741.65,742.7,731.55
738.0,733.2,740.6,727.15
741.0,738.2,746.2,737.5
747.8,740.9,754.0,740.6
749.6,748.3,752.5,745.2
759.3,749.3,760.3,747.8
760.2,759.0,767.0,754.4
755.0,760.65,765.0,754.5
766.6,755.3,766.6,755.1
765.2,768.15,770.4,758.5
754.4,766.7,768.6,745.9
759.7,754.8,761.3,753.0
763.9,759.6,764.35,754.3
769.3,764.1,769.6,762.0
785.4,769.2,786.1,768.6
791.4,784.8,794.8,784.5
781.6,791.2,792.4,779.5
796.2,781.9,796.9,777.1
787.62,796.12,799.92,784.73
807.5,787.9,808.1,787.4
806.5,807.4,811.3,801.3
824.2,806.5,824.7,806.3
832.2,825.1,845.8,822.7
831.6,830.5,845.7,824.0
831.7,832.7,839.3,827.6
803.6,830.9,831.0,797.9
800.6,803.5,809.1,791.2
811.8,801.0,816.0,800.1
788.6,811.6,818.3,782.75
787.3,789.0,797.65,784.0
781.7,786.5,794.3,775.3
803.7,781.9,803.7,773.0
802.2,804.5,807.4,794.8
804.4,800.45,805.8,798.3
823.4,804.6,826.1,803.0
822.6,821.4,837.1,821.4
811.5,824.4,829.5,808.3
805.3,812.5,815.7,791.7
793.2,803.9,808.3,793.0
782.9,793.1,799.4,779.1
791.5,783.1,791.8,777.4
803.2,791.8,805.9,787.0
795.4,802.1,807.1,791.6
802.7,794.6,805.75,785.4
795.6,802.6,805.2,791.4
809.5,794.8,812.5,794.3
797.5,808.6,813.4,797.2
813.8,797.8,817.4,797.1
797.4,813.9,813.9,792.0
794.9,797.6,803.9,788.0
791.7,793.8,798.9,785.4
802.2,792.9,806.6,790.4
802.2,802.9,805.0,797.9
796.7,802.4,803.4,793.6
810.8,796.7,812.6,795.7
811.9,811.7,815.2,808.4
807.0,811.7,812.2,804.15
825.0,808.65,826.5,808.2
824.8,824.4,831.6,821.7
839.0,825.9,840.2,824.8
833.6,839.5,843.6,832.1
833.7,833.7,833.8,833.6
857.2,837.0,861.5,834.7
863.4,857.0,869.45,853.4
861.5,863.7,868.9,854.6
857.9,860.8,865.2,855.6
877.7,857.9,881.5,856.9
877.8,877.7,891.8,872.0
893.1,878.5,895.3,866.4
895.75,892.65,898.35,887.5
905.2,898.0,914.4,892.6
894.85,903.75,914.15,893.65
877.55,889.85,899.6,874.55
877.75,878.55,890.45,875.85
884.55,877.25,888.55,870.45
866.35,881.6,882.85,858.75
890.65,861.6,894.65,849.85
889.45,890.65,895.95,876.75
907.35,891.1,910.85,889.1
913.5,913.0,923.9,908.5
927.85,915.6,929.55,914.85
923.85,927.35,933.45,917.1
929.0,923.75,933.0,917.2
925.62,927.62,929.23,919.23
910.38,924.38,936.88,905.08
904.75,906.1,912.6,892.0
887.2,903.85,906.6,885.65
900.75,887.1,907.55,886.15
909.15,900.1,911.35,896.65
918.35,905.35,920.45,905.35
924.75,921.35,927.25,916.0
906.1,924.2,925.0,903.1
905.1,906.5,910.4,896.5
908.2,906.7,914.2,901.9
902.7,908.7,915.6,898.3
906.4,903.2,909.65,900.5
927.6,905.6,930.8,905.15
944.9,927.9,945.6,913.7
944.9,943.9,954.0,937.9
945.5,944.9,949.8,935.7
939.8,946.0,952.3,933.1
948.9,940.2,948.9,926.8
958.2,948.2,965.1,948.1
969.35,957.65,969.35,953.35
972.48,956.58,976.27,956.58
983.8,973.4,989.7,973.4
963.4,983.9,988.3,960.8
988.3,964.2,992.2,959.85
978.1,988.6,992.3,965.3
973.4,978.8,988.4,969.8
973.4,973.4,980.8,961.4
973.4,973.6,985.7,964.75
983.5,973.1,983.5,968.5
995.3,983.7,1000.3,981.8
993.2,996.0,1007.5,990.9
1002.7,1002.9,1031.2,998.8
981.9,1003.9,1012.7,978.2
943.9,981.2,997.6,939.5
910.0,938.7,943.4,905.05
919.5,913.4,920.3,911.4
915.1,915.6,926.7,906.4
938.7,914.3,939.2,911.9
954.1,939.0,954.8,934.9
947.8,954.3,954.9,940.35
930.4,947.5,950.9,923.5
915.7,931.6,941.2,915.3
883.5,915.65,921.0,873.3
903.9,884.3,905.7,882.0
903.3,902.2,909.1,889.7
913.3,904.1,914.8,899.6
920.4,912.7,929.5,911.0
915.4,920.9,925.9,908.3
934.2,915.6,935.1,903.2
928.8,934.0,939.8,922.5
925.3,929.2,932.3,918.3
924.5,919.6,931.5,914.5
928.4,924.7,936.9,921.65
